ticket_id,bol_ts,terminal_code,sold_to_id,payer_id,bill_to_id,product_code,gallons_net,gallons_gross,temperature_f,status
BOL-2026-001130,2026-07-17 11:40:00,HSC,GCA,GCA,GCA,JETA,3887.0,3940.9,87.2,delivered
BOL-2026-001131,2026-07-25 16:25:00,HSC,GCA,GCA,GCA,JETA,10215.5,10296.8,75.6,delivered
BOL-2026-001132,2026-07-28 21:00:00,HSC,GCA,GCA,GCA,JETA,10713.9,10828.6,81.0,delivered
BOL-2026-001133,2026-06-05 11:55:00,HSC,GCA,GCA,GCA,JETA,6885.7,6978.1,86.3,quality_hold
BOL-2026-001134,2026-07-02 21:30:00,HSC,GCA,GCA,GCA,JETA,7543.5,7616.6,79.0,quality_hold
BOL-2026-001135,2026-07-09 05:40:00,HSC,GCA,GCA,GCA,JETA,6820.6,6894.7,81.3,delivered
BOL-2026-001136,2026-07-16 08:10:00,HSC,GCA,GCA,GCA,JETA,4768.2,4839.7,89.4,delivered
BOL-2026-001137,2026-06-20 09:20:00,HSC,GCA,GCA,GCA,JETA,10824.2,11032.3,97.7,delivered
BOL-2026-001138,2026-06-09 16:50:00,HSC,GCA,GCA,GCA,JETA,2932.6,2978.8,90.9,delivered
BOL-2026-001139,2026-07-17 18:45:00,HSC,GCA,GCA,GCA,JETA,7708.4,7764.2,74.2,delivered
BOL-2026-001140,2026-07-17 13:10:00,DAL,GCA,GCA,GCA,JETA,8558.9,8692.0,90.5,delivered
BOL-2026-001141,2026-06-19 11:35:00,HSC,GCA,GCA,GCA,JETA,7318.6,7443.3,93.4,delivered
BOL-2026-001142,2026-06-12 12:55:00,HSC,GCA,GCA,GCA,JETA,10139.1,10222.9,76.2,delivered
BOL-2026-001143,2026-06-14 10:15:00,HSC,GCA,GCA,GCA,JETA,3787.6,3827.8,80.8,delivered
BOL-2026-001144,2026-07-25 17:50:00,HSC,GCA,GCA,GCA,JETA,2834.0,2862.8,79.9,delivered
BOL-2026-001145,2026-07-30 08:55:00,HSC,GCA,GCA,GCA,JETA,9310.3,9445.6,88.5,delivered
BOL-2026-001146,2026-06-02 05:50:00,HSC,GCA,GCA,GCA,JETA,8977.0,9070.4,80.4,delivered
BOL-2026-001147,2026-07-10 05:05:00,HSC,GCA,GCA,GCA,JETA,9703.9,9783.1,76.0,delivered
BOL-2026-001148,2026-07-19 19:10:00,HSC,GCA,GCA,GCA,JETA,4345.5,4405.3,87.0,delivered
BOL-2026-001149,2026-07-07 05:00:00,HSC,GCA,GCA,GCA,JETA,6701.6,6818.1,94.1,delivered
BOL-2026-001150,2026-07-27 05:15:00,HSC,GCA,GCA,GCA,JETA,7967.2,8046.0,79.4,delivered
BOL-2026-001151,2026-06-28 08:35:00,HSC,GCA,GCA,GCA,JETA,3095.3,3153.6,96.9,delivered
BOL-2026-001152,2026-07-11 08:25:00,HSC,GCA,GCA,GCA,JETA,10081.2,10227.7,88.5,delivered
BOL-2026-001153,2026-07-07 10:50:00,HSC,GCA,GCA,GCA,JETA,8247.0,8369.0,89.0,delivered
BOL-2026-001154,2026-07-25 13:35:00,HSC,GCA,GCA,GCA,JETA,9334.3,9482.4,91.1,quality_hold
BOL-2026-001155,2026-06-01 09:50:00,HSC,GCA,GCA,GCA,JETA,6130.9,6234.4,93.1,delivered
BOL-2026-001156,2026-07-22 08:45:00,HSC,GCA,GCA,GCA,JETA,3473.1,3511.7,81.8,delivered
BOL-2026-001157,2026-07-19 16:25:00,HSC,GCA,GCA,GCA,JETA,10761.1,10917.0,88.4,delivered
BOL-2026-001158,2026-06-10 12:30:00,HSC,GCA,GCA,GCA,JETA,6897.2,6991.5,86.8,delivered
BOL-2026-001159,2026-06-28 18:40:00,HSC,GCA,GCA,GCA,JETA,8784.9,8923.3,90.9,delivered
BOL-2026-001160,2026-06-01 05:25:00,HSC,GCA,GCA,GCA,JETA,10304.0,10384.9,75.4,delivered
BOL-2026-001161,2026-07-23 09:20:00,HSC,GCA,GCA,GCA,JETA,7053.2,7184.1,96.4,delivered
BOL-2026-001162,2026-06-16 12:00:00,HSC,GCA,GCA,GCA,JETA,8322.9,8396.8,77.4,delivered
BOL-2026-001163,2026-07-15 18:25:00,HSC,GCA,GCA,GCA,JETA,7318.1,7412.9,85.4,delivered
BOL-2026-001164,2026-06-12 09:25:00,HSC,GCA,GCA,GCA,JETA,2309.8,2349.7,93.9,delivered
BOL-2026-001165,2026-07-19 20:55:00,HSC,GCA,GCA,GCA,JETA,10549.1,10685.2,85.3,delivered
BOL-2026-001166,2026-07-02 05:20:00,HSC,GCA,GCA,GCA,JETA,7853.6,7967.8,88.5,delivered
BOL-2026-001167,2026-06-12 17:30:00,HSC,GCA,GCA,GCA,JETA,7076.6,7198.9,93.9,delivered
BOL-2026-001168,2026-07-05 12:30:00,HSC,GCA,GCA,GCA,JETA,3009.0,3044.4,83.1,delivered
BOL-2026-001169,2026-07-18 17:45:00,HSC,GCA,GCA,GCA,JETA,9438.0,9618.0,97.4,delivered
BOL-2026-001170,2026-06-06 19:35:00,HSC,GCA,GCA,GCA,JETA,9479.8,9566.8,78.0,delivered
BOL-2026-001171,2026-07-13 11:20:00,HSC,GCA,GCA,GCA,JETA,7508.1,7639.4,94.3,quality_hold
BOL-2026-001172,2026-06-21 08:05:00,DAL,GCA,GCA,GCA,JETA,3852.1,3889.0,78.8,delivered
BOL-2026-001173,2026-06-18 07:45:00,HSC,GCA,GCA,GCA,JETA,9154.0,9224.5,75.1,delivered
BOL-2026-001174,2026-07-28 05:25:00,HSC,GCA,GCA,GCA,JETA,6601.9,6674.3,81.5,delivered
BOL-2026-001175,2026-06-26 09:55:00,HSC,GCA,GCA,GCA,JETA,10089.3,10223.6,86.1,delivered
BOL-2026-001176,2026-07-20 05:45:00,HSC,GCA,GCA,GCA,JETA,9845.5,9920.3,74.9,delivered
BOL-2026-001177,2026-07-15 07:50:00,HSC,GCA,GCA,GCA,JETA,9982.7,10152.7,93.4,delivered
BOL-2026-001178,2026-07-19 10:40:00,HSC,GCA,GCA,GCA,JETA,7932.3,8079.2,96.3,delivered
BOL-2026-001179,2026-07-20 15:20:00,HSC,GCA,GCA,GCA,JETA,5991.9,6100.1,95.4,delivered
BOL-2026-001180,2026-06-28 11:45:00,HSC,GCA,GCA,GCA,JETA,7188.7,7327.7,97.9,delivered
BOL-2026-001181,2026-06-02 14:40:00,HSC,GCA,GCA,GCA,JETA,10077.2,10210.8,86.0,delivered
BOL-2026-001182,2026-06-13 14:10:00,HSC,GCA,GCA,GCA,JETA,5309.6,5352.1,75.7,delivered
BOL-2026-001183,2026-07-03 20:20:00,HSC,GCA,GCA,GCA,JETA,10332.6,10525.5,96.6,delivered
BOL-2026-001184,2026-07-04 16:20:00,HSC,GCA,GCA,GCA,JETA,10270.8,10360.4,77.1,delivered
BOL-2026-001185,2026-07-23 15:25:00,HSC,GCA,GCA,GCA,JETA,6160.8,6271.1,95.1,delivered
BOL-2026-001186,2026-06-04 06:55:00,HSC,GCA,GCA,GCA,JETA,7135.0,7199.4,77.7,delivered
BOL-2026-001187,2026-06-28 17:05:00,HSC,GCA,GCA,GCA,JETA,8088.5,8180.9,82.4,delivered
BOL-2026-001188,2026-07-07 19:05:00,HSC,GCA,GCA,GCA,JETA,10273.7,10462.8,96.1,delivered
BOL-2026-001189,2026-06-15 15:05:00,HSC,GCA,GCA,GCA,JETA,6479.4,6581.5,90.9,delivered
BOL-2026-001190,2026-06-21 06:40:00,HSC,GCA,GCA,GCA,JETA,7833.9,7920.6,81.7,quality_hold
BOL-2026-001191,2026-07-10 17:00:00,HSC,GCA,GCA,GCA,JETA,5985.0,6062.5,85.4,quality_hold
BOL-2026-001192,2026-07-24 18:20:00,HSC,GCA,GCA,GCA,JETA,3447.3,3483.5,80.6,quality_hold
BOL-2026-001193,2026-07-25 19:30:00,HSC,GCA,GCA,GCA,JETA,4483.1,4560.6,93.9,delivered
BOL-2026-001194,2026-07-26 15:20:00,HSC,GCA,GCA,GCA,JETA,5888.1,5964.4,85.4,delivered
BOL-2026-001195,2026-06-12 18:25:00,HSC,GCA,GCA,GCA,JETA,9442.5,9574.9,87.5,delivered
BOL-2026-001196,2026-06-15 09:25:00,HSC,GCA,GCA,GCA,JETA,8662.3,8811.6,93.8,delivered
BOL-2026-001197,2026-06-02 19:10:00,HSC,GCA,GCA,GCA,JETA,9169.7,9310.9,90.2,delivered
BOL-2026-001198,2026-07-17 19:10:00,HSC,GCA,GCA,GCA,JETA,7289.7,7345.1,74.9,delivered
BOL-2026-001199,2026-06-14 10:45:00,HSC,GCA,GCA,GCA,JETA,10580.9,10782.2,97.3,delivered
BOL-2026-001200,2026-06-02 16:00:00,HSC,GCA,GCA,GCA,JETA,9407.7,9489.3,77.0,delivered
